id,Image,Category
2177,black-rot-256.JPG,black-rot
2031,black-rot-110.JPG,black-rot
2261,black-rot-340.JPG,black-rot
1976,black-rot-55.JPG,black-rot
586,healthy-585.JPG,healthy
1441,healthy-1440.JPG,healthy
3125,scab-583.JPG,scab
2290,black-rot-369.JPG,black-rot
1676,rust-30.JPG,rust
1044,healthy-1043.JPG,healthy
3027,scab-485.JPG,scab
186,healthy-185.JPG,healthy
1738,rust-92.JPG,rust
2011,black-rot-90.JPG,black-rot
2517,black-rot-596.JPG,black-rot
2995,scab-453.JPG,scab
2892,scab-350.JPG,scab
1605,healthy-1604.JPG,healthy
2284,black-rot-363.JPG,black-rot
1871,rust-225.JPG,rust
2098,black-rot-177.JPG,black-rot
2941,scab-399.JPG,scab
2773,scab-231.JPG,scab
669,healthy-668.JPG,healthy
2542,scab-0.JPG,scab
1325,healthy-1324.JPG,healthy
2584,scab-42.JPG,scab
1716,rust-70.JPG,rust
421,healthy-420.JPG,healthy
2493,black-rot-572.JPG,black-rot
2391,black-rot-470.JPG,black-rot
451,healthy-450.JPG,healthy
1117,healthy-1116.JPG,healthy
1963,black-rot-42.JPG,black-rot
1615,healthy-1614.JPG,healthy
1655,rust-9.JPG,rust
2905,scab-363.JPG,scab
1701,rust-55.JPG,rust
2243,black-rot-322.JPG,black-rot
1345,healthy-1344.JPG,healthy
2945,scab-403.JPG,scab
1637,healthy-1636.JPG,healthy
1724,rust-78.JPG,rust
1804,rust-158.JPG,rust
902,healthy-901.JPG,healthy
1886,rust-240.JPG,rust
926,healthy-925.JPG,healthy
169,healthy-168.JPG,healthy
495,healthy-494.JPG,healthy
2237,black-rot-316.JPG,black-rot
2250,black-rot-329.JPG,black-rot
2317,black-rot-396.JPG,black-rot
652,healthy-651.JPG,healthy
1831,rust-185.JPG,rust
2826,scab-284.JPG,scab
3131,scab-589.JPG,scab
1829,rust-183.JPG,rust
2617,scab-75.JPG,scab
2898,scab-356.JPG,scab
2052,black-rot-131.JPG,black-rot
1907,rust-261.JPG,rust
417,healthy-416.JPG,healthy
1675,rust-29.JPG,rust
2769,scab-227.JPG,scab
1741,rust-95.JPG,rust
1408,healthy-1407.JPG,healthy
2954,scab-412.JPG,scab
1773,rust-127.JPG,rust
1763,rust-117.JPG,rust
2790,scab-248.JPG,scab
2723,scab-181.JPG,scab
2134,black-rot-213.JPG,black-rot
2757,scab-215.JPG,scab
2220,black-rot-299.JPG,black-rot
1415,healthy-1414.JPG,healthy
1683,rust-37.JPG,rust
1731,rust-85.JPG,rust
136,healthy-135.JPG,healthy
3157,scab-615.JPG,scab
527,healthy-526.JPG,healthy
1146,healthy-1145.JPG,healthy
2039,black-rot-118.JPG,black-rot
1037,healthy-1036.JPG,healthy
1681,rust-35.JPG,rust
1843,rust-197.JPG,rust
1719,rust-73.JPG,rust
2525,black-rot-604.JPG,black-rot
2347,black-rot-426.JPG,black-rot
1759,rust-113.JPG,rust
2401,black-rot-480.JPG,black-rot
2149,black-rot-228.JPG,black-rot
1750,rust-104.JPG,rust
2965,scab-423.JPG,scab
1909,rust-263.JPG,rust
1921,black-rot-0.JPG,black-rot
1771,rust-125.JPG,rust
2420,black-rot-499.JPG,black-rot
1796,rust-150.JPG,rust
1744,rust-98.JPG,rust
2716,scab-174.JPG,scab
2155,black-rot-234.JPG,black-rot
1692,rust-46.JPG,rust
2210,black-rot-289.JPG,black-rot
2460,black-rot-539.JPG,black-rot
3167,scab-625.JPG,scab
2030,black-rot-109.JPG,black-rot
2319,black-rot-398.JPG,black-rot
2626,scab-84.JPG,scab
2566,scab-24.JPG,scab
2807,scab-265.JPG,scab
1626,healthy-1625.JPG,healthy
2522,black-rot-601.JPG,black-rot
1781,rust-135.JPG,rust
1103,healthy-1102.JPG,healthy
1703,rust-57.JPG,rust
1400,healthy-1399.JPG,healthy
2754,scab-212.JPG,scab
1030,healthy-1029.JPG,healthy
875,healthy-874.JPG,healthy
2634,scab-92.JPG,scab
1828,rust-182.JPG,rust
2870,scab-328.JPG,scab
1793,rust-147.JPG,rust
2883,scab-341.JPG,scab
2621,scab-79.JPG,scab
535,healthy-534.JPG,healthy
927,healthy-926.JPG,healthy
2937,scab-395.JPG,scab
