id,Image,Category
1872,healthy-886.JPG,healthy
2203,grey-leaf-spot-55.JPG,grey-leaf-spot
833,northern-leaf-blight-832.JPG,northern-leaf-blight
3604,rust-943.JPG,rust
299,northern-leaf-blight-298.JPG,northern-leaf-blight
2420,grey-leaf-spot-272.JPG,grey-leaf-spot
2320,grey-leaf-spot-172.jpg,grey-leaf-spot
2221,grey-leaf-spot-73.JPG,grey-leaf-spot
2434,grey-leaf-spot-286.JPG,grey-leaf-spot
1583,healthy-597.jpg,healthy
2425,grey-leaf-spot-277.JPG,grey-leaf-spot
2480,grey-leaf-spot-332.JPG,grey-leaf-spot
45,northern-leaf-blight-44.jpg,northern-leaf-blight
2171,grey-leaf-spot-23.JPG,grey-leaf-spot
2356,grey-leaf-spot-208.JPG,grey-leaf-spot
2644,grey-leaf-spot-496.JPG,grey-leaf-spot
3281,rust-620.JPG,rust
1328,healthy-342.jpg,healthy
1295,healthy-309.jpg,healthy
3595,rust-934.JPG,rust
2359,grey-leaf-spot-211.JPG,grey-leaf-spot
1467,healthy-481.jpg,healthy
947,northern-leaf-blight-946.jpg,northern-leaf-blight
1142,healthy-156.jpg,healthy
2033,healthy-1047.jpg,healthy
2497,grey-leaf-spot-349.JPG,grey-leaf-spot
2881,rust-220.JPG,rust
71,northern-leaf-blight-70.JPG,northern-leaf-blight
927,northern-leaf-blight-926.JPG,northern-leaf-blight
2332,grey-leaf-spot-184.JPG,grey-leaf-spot
2416,grey-leaf-spot-268.JPG,grey-leaf-spot
3518,rust-857.JPG,rust
718,northern-leaf-blight-717.JPG,northern-leaf-blight
1680,healthy-694.jpg,healthy
1357,healthy-371.jpg,healthy
2190,grey-leaf-spot-42.JPG,grey-leaf-spot
837,northern-leaf-blight-836.jpg,northern-leaf-blight
1630,healthy-644.jpg,healthy
3742,rust-1081.JPG,rust
3670,rust-1009.JPG,rust
276,northern-leaf-blight-275.JPG,northern-leaf-blight
3377,rust-716.JPG,rust
1926,healthy-940.jpg,healthy
1251,healthy-265.jpg,healthy
2604,grey-leaf-spot-456.JPG,grey-leaf-spot
657,northern-leaf-blight-656.JPG,northern-leaf-blight
2280,grey-leaf-spot-132.JPG,grey-leaf-spot
2423,grey-leaf-spot-275.JPG,grey-leaf-spot
1425,healthy-439.jpg,healthy
2226,grey-leaf-spot-78.JPG,grey-leaf-spot
2684,rust-23.JPG,rust
3622,rust-961.JPG,rust
1924,healthy-938.jpg,healthy
1771,healthy-785.jpg,healthy
2170,grey-leaf-spot-22.JPG,grey-leaf-spot
2258,grey-leaf-spot-110.JPG,grey-leaf-spot
382,northern-leaf-blight-381.JPG,northern-leaf-blight
747,northern-leaf-blight-746.jpg,northern-leaf-blight
1185,healthy-199.jpg,healthy
2648,grey-leaf-spot-500.JPG,grey-leaf-spot
3259,rust-598.JPG,rust
1415,healthy-429.jpg,healthy
2398,grey-leaf-spot-250.JPG,grey-leaf-spot
2870,rust-209.JPG,rust
2357,grey-leaf-spot-209.JPG,grey-leaf-spot
1444,healthy-458.jpg,healthy
635,northern-leaf-blight-634.JPG,northern-leaf-blight
2712,rust-51.JPG,rust
3041,rust-380.JPG,rust
2285,grey-leaf-spot-137.JPG,grey-leaf-spot
1338,healthy-352.jpg,healthy
3318,rust-657.JPG,rust
443,northern-leaf-blight-442.JPG,northern-leaf-blight
3800,rust-1139.JPG,rust
2819,rust-158.JPG,rust
1353,healthy-367.jpg,healthy
1319,healthy-333.jpg,healthy
3803,rust-1142.JPG,rust
3459,rust-798.JPG,rust
1194,healthy-208.jpg,healthy
671,northern-leaf-blight-670.jpg,northern-leaf-blight
2167,grey-leaf-spot-19.JPG,grey-leaf-spot
3337,rust-676.JPG,rust
779,northern-leaf-blight-778.JPG,northern-leaf-blight
108,northern-leaf-blight-107.JPG,northern-leaf-blight
2959,rust-298.JPG,rust
450,northern-leaf-blight-449.JPG,northern-leaf-blight
3838,rust-1177.JPG,rust
1229,healthy-243.jpg,healthy
255,northern-leaf-blight-254.JPG,northern-leaf-blight
814,northern-leaf-blight-813.JPG,northern-leaf-blight
1796,healthy-810.jpg,healthy
3362,rust-701.JPG,rust
1160,healthy-174.jpg,healthy
2719,rust-58.JPG,rust
121,northern-leaf-blight-120.JPG,northern-leaf-blight
1099,healthy-113.jpg,healthy
827,northern-leaf-blight-826.jpg,northern-leaf-blight
466,northern-leaf-blight-465.jpg,northern-leaf-blight
360,northern-leaf-blight-359.JPG,northern-leaf-blight
3263,rust-602.JPG,rust
2621,grey-leaf-spot-473.JPG,grey-leaf-spot
3599,rust-938.JPG,rust
307,northern-leaf-blight-306.JPG,northern-leaf-blight
2571,grey-leaf-spot-423.jpg,grey-leaf-spot
1574,healthy-588.jpg,healthy
222,northern-leaf-blight-221.JPG,northern-leaf-blight
619,northern-leaf-blight-618.JPG,northern-leaf-blight
3709,rust-1048.JPG,rust
3336,rust-675.JPG,rust
378,northern-leaf-blight-377.jpg,northern-leaf-blight
2853,rust-192.JPG,rust
2610,grey-leaf-spot-462.JPG,grey-leaf-spot
1865,healthy-879.jpg,healthy
1515,healthy-529.jpg,healthy
1603,healthy-617.jpg,healthy
3463,rust-802.JPG,rust
543,northern-leaf-blight-542.JPG,northern-leaf-blight
2217,grey-leaf-spot-69.JPG,grey-leaf-spot
2155,grey-leaf-spot-7.jpg,grey-leaf-spot
2385,grey-leaf-spot-237.JPG,grey-leaf-spot
1654,healthy-668.jpg,healthy
763,northern-leaf-blight-762.JPG,northern-leaf-blight
2599,grey-leaf-spot-451.JPG,grey-leaf-spot
159,northern-leaf-blight-158.JPG,northern-leaf-blight
200,northern-leaf-blight-199.JPG,northern-leaf-blight
3023,rust-362.JPG,rust
1437,healthy-451.jpg,healthy
3716,rust-1055.JPG,rust
2558,grey-leaf-spot-410.JPG,grey-leaf-spot
3830,rust-1169.JPG,rust
854,northern-leaf-blight-853.JPG,northern-leaf-blight
1699,healthy-713.jpg,healthy
2742,rust-81.JPG,rust
3669,rust-1008.JPG,rust
2531,grey-leaf-spot-383.JPG,grey-leaf-spot
3099,rust-438.JPG,rust
3583,rust-922.JPG,rust
1528,healthy-542.jpg,healthy
1263,healthy-277.jpg,healthy
501,northern-leaf-blight-500.JPG,northern-leaf-blight
2860,rust-199.JPG,rust
261,northern-leaf-blight-260.jpg,northern-leaf-blight
111,northern-leaf-blight-110.JPG,northern-leaf-blight
2351,grey-leaf-spot-203.JPG,grey-leaf-spot
2504,grey-leaf-spot-356.jpg,grey-leaf-spot
2104,healthy-1118.jpg,healthy
216,northern-leaf-blight-215.jpg,northern-leaf-blight
2395,grey-leaf-spot-247.JPG,grey-leaf-spot
364,northern-leaf-blight-363.JPG,northern-leaf-blight
1928,healthy-942.jpg,healthy
2096,healthy-1110.jpg,healthy
3668,rust-1007.JPG,rust
24,northern-leaf-blight-23.JPG,northern-leaf-blight
2817,rust-156.JPG,rust
1126,healthy-140.jpg,healthy
1009,healthy-23.jpg,healthy
2757,rust-96.JPG,rust
2466,grey-leaf-spot-318.jpg,grey-leaf-spot
708,northern-leaf-blight-707.JPG,northern-leaf-blight
1968,healthy-982.jpg,healthy
617,northern-leaf-blight-616.JPG,northern-leaf-blight
3481,rust-820.JPG,rust
211,northern-leaf-blight-210.JPG,northern-leaf-blight
2025,healthy-1039.jpg,healthy
56,northern-leaf-blight-55.JPG,northern-leaf-blight
2904,rust-243.JPG,rust
1776,healthy-790.jpg,healthy
1314,healthy-328.jpg,healthy
1434,healthy-448.jpg,healthy
1341,healthy-355.jpg,healthy
50,northern-leaf-blight-49.JPG,northern-leaf-blight
3644,rust-983.JPG,rust
2551,grey-leaf-spot-403.JPG,grey-leaf-spot
1464,healthy-478.JPG,healthy
3660,rust-999.JPG,rust
66,northern-leaf-blight-65.JPG,northern-leaf-blight
1888,healthy-902.jpg,healthy
2926,rust-265.JPG,rust
2386,grey-leaf-spot-238.JPG,grey-leaf-spot
2542,grey-leaf-spot-394.JPG,grey-leaf-spot
2627,grey-leaf-spot-479.jpg,grey-leaf-spot
1368,healthy-382.jpg,healthy
1851,healthy-865.jpg,healthy
2153,grey-leaf-spot-5.JPG,grey-leaf-spot
1615,healthy-629.JPG,healthy
3816,rust-1155.JPG,rust
1646,healthy-660.jpg,healthy
2530,grey-leaf-spot-382.JPG,grey-leaf-spot
3139,rust-478.JPG,rust
2731,rust-70.JPG,rust
2479,grey-leaf-spot-331.JPG,grey-leaf-spot
2577,grey-leaf-spot-429.JPG,grey-leaf-spot
97,northern-leaf-blight-96.JPG,northern-leaf-blight
2459,grey-leaf-spot-311.JPG,grey-leaf-spot
2519,grey-leaf-spot-371.jpg,grey-leaf-spot
1547,healthy-561.jpg,healthy
1184,healthy-198.jpg,healthy
2302,grey-leaf-spot-154.JPG,grey-leaf-spot
266,northern-leaf-blight-265.jpg,northern-leaf-blight
1505,healthy-519.jpg,healthy
1337,healthy-351.jpg,healthy
2568,grey-leaf-spot-420.JPG,grey-leaf-spot
793,northern-leaf-blight-792.JPG,northern-leaf-blight
409,northern-leaf-blight-408.JPG,northern-leaf-blight
2543,grey-leaf-spot-395.JPG,grey-leaf-spot
689,northern-leaf-blight-688.JPG,northern-leaf-blight
732,northern-leaf-blight-731.JPG,northern-leaf-blight
2717,rust-56.JPG,rust
2597,grey-leaf-spot-449.jpg,grey-leaf-spot
1030,healthy-44.jpg,healthy
2446,grey-leaf-spot-298.JPG,grey-leaf-spot
219,northern-leaf-blight-218.JPG,northern-leaf-blight
3776,rust-1115.JPG,rust
1841,healthy-855.jpg,healthy
669,northern-leaf-blight-668.JPG,northern-leaf-blight
2774,rust-113.JPG,rust
3100,rust-439.JPG,rust
536,northern-leaf-blight-535.JPG,northern-leaf-blight
1769,healthy-783.jpg,healthy
3584,rust-923.JPG,rust
3416,rust-755.JPG,rust
2382,grey-leaf-spot-234.JPG,grey-leaf-spot
2151,grey-leaf-spot-3.JPG,grey-leaf-spot
981,northern-leaf-blight-980.JPG,northern-leaf-blight
2274,grey-leaf-spot-126.JPG,grey-leaf-spot
971,northern-leaf-blight-970.JPG,northern-leaf-blight
2892,rust-231.JPG,rust
2242,grey-leaf-spot-94.JPG,grey-leaf-spot
961,northern-leaf-blight-960.JPG,northern-leaf-blight
2266,grey-leaf-spot-118.JPG,grey-leaf-spot
3659,rust-998.JPG,rust
352,northern-leaf-blight-351.JPG,northern-leaf-blight
586,northern-leaf-blight-585.JPG,northern-leaf-blight
2232,grey-leaf-spot-84.JPG,grey-leaf-spot
1042,healthy-56.jpg,healthy
2159,grey-leaf-spot-11.JPG,grey-leaf-spot
1195,healthy-209.JPG,healthy
860,northern-leaf-blight-859.JPG,northern-leaf-blight
3304,rust-643.JPG,rust
313,northern-leaf-blight-312.JPG,northern-leaf-blight
3084,rust-423.JPG,rust
3846,rust-1185.JPG,rust
3818,rust-1157.JPG,rust
815,northern-leaf-blight-814.JPG,northern-leaf-blight
2329,grey-leaf-spot-181.JPG,grey-leaf-spot
2204,grey-leaf-spot-56.JPG,grey-leaf-spot
3016,rust-355.JPG,rust
2150,grey-leaf-spot-2.JPG,grey-leaf-spot
2650,grey-leaf-spot-502.JPG,grey-leaf-spot
1256,healthy-270.jpg,healthy
140,northern-leaf-blight-139.JPG,northern-leaf-blight
568,northern-leaf-blight-567.JPG,northern-leaf-blight
2029,healthy-1043.jpg,healthy
297,northern-leaf-blight-296.JPG,northern-leaf-blight
2829,rust-168.JPG,rust
2562,grey-leaf-spot-414.JPG,grey-leaf-spot
2472,grey-leaf-spot-324.JPG,grey-leaf-spot
