id,Image,Category
2420,grey-leaf-spot-272.JPG,grey-leaf-spot
2425,grey-leaf-spot-277.JPG,grey-leaf-spot
2480,grey-leaf-spot-332.JPG,grey-leaf-spot
2356,grey-leaf-spot-208.JPG,grey-leaf-spot
1328,healthy-342.jpg,healthy
1295,healthy-309.jpg,healthy
3595,rust-934.JPG,rust
2497,grey-leaf-spot-349.JPG,grey-leaf-spot
927,northern-leaf-blight-926.JPG,northern-leaf-blight
1630,healthy-644.jpg,healthy
3670,rust-1009.JPG,rust
1251,healthy-265.jpg,healthy
657,northern-leaf-blight-656.JPG,northern-leaf-blight
2280,grey-leaf-spot-132.JPG,grey-leaf-spot
2423,grey-leaf-spot-275.JPG,grey-leaf-spot
2684,rust-23.JPG,rust
3622,rust-961.JPG,rust
1924,healthy-938.jpg,healthy
2170,grey-leaf-spot-22.JPG,grey-leaf-spot
747,northern-leaf-blight-746.jpg,northern-leaf-blight
2648,grey-leaf-spot-500.JPG,grey-leaf-spot
2870,rust-209.JPG,rust
3318,rust-657.JPG,rust
1319,healthy-333.jpg,healthy
3459,rust-798.JPG,rust
1194,healthy-208.jpg,healthy
2959,rust-298.JPG,rust
814,northern-leaf-blight-813.JPG,northern-leaf-blight
1796,healthy-810.jpg,healthy
2571,grey-leaf-spot-423.jpg,grey-leaf-spot
2610,grey-leaf-spot-462.JPG,grey-leaf-spot
1603,healthy-617.jpg,healthy
1654,healthy-668.jpg,healthy
2558,grey-leaf-spot-410.JPG,grey-leaf-spot
1528,healthy-542.jpg,healthy
501,northern-leaf-blight-500.JPG,northern-leaf-blight
2860,rust-199.JPG,rust
261,northern-leaf-blight-260.jpg,northern-leaf-blight
2351,grey-leaf-spot-203.JPG,grey-leaf-spot
2096,healthy-1110.jpg,healthy
3668,rust-1007.JPG,rust
1009,healthy-23.jpg,healthy
708,northern-leaf-blight-707.JPG,northern-leaf-blight
211,northern-leaf-blight-210.JPG,northern-leaf-blight
1314,healthy-328.jpg,healthy
50,northern-leaf-blight-49.JPG,northern-leaf-blight
1464,healthy-478.JPG,healthy
1851,healthy-865.jpg,healthy
1646,healthy-660.jpg,healthy
2530,grey-leaf-spot-382.JPG,grey-leaf-spot
2459,grey-leaf-spot-311.JPG,grey-leaf-spot
2302,grey-leaf-spot-154.JPG,grey-leaf-spot
1337,healthy-351.jpg,healthy
689,northern-leaf-blight-688.JPG,northern-leaf-blight
3100,rust-439.JPG,rust
3416,rust-755.JPG,rust
971,northern-leaf-blight-970.JPG,northern-leaf-blight
2892,rust-231.JPG,rust
3659,rust-998.JPG,rust
2232,grey-leaf-spot-84.JPG,grey-leaf-spot
860,northern-leaf-blight-859.JPG,northern-leaf-blight
1256,healthy-270.jpg,healthy
550,northern-leaf-blight-549.JPG,northern-leaf-blight
3560,rust-899.JPG,rust
809,northern-leaf-blight-808.JPG,northern-leaf-blight
1029,healthy-43.jpg,healthy
2762,rust-101.JPG,rust
762,northern-leaf-blight-761.JPG,northern-leaf-blight
322,northern-leaf-blight-321.JPG,northern-leaf-blight
2705,rust-44.JPG,rust
3251,rust-590.JPG,rust
2555,grey-leaf-spot-407.JPG,grey-leaf-spot
3594,rust-933.JPG,rust
2234,grey-leaf-spot-86.JPG,grey-leaf-spot
2102,healthy-1116.jpg,healthy
324,northern-leaf-blight-323.JPG,northern-leaf-blight
581,northern-leaf-blight-580.JPG,northern-leaf-blight
1230,healthy-244.jpg,healthy
3146,rust-485.JPG,rust
1570,healthy-584.jpg,healthy
1692,healthy-706.jpg,healthy
2220,grey-leaf-spot-72.JPG,grey-leaf-spot
2067,healthy-1081.jpg,healthy
756,northern-leaf-blight-755.JPG,northern-leaf-blight
661,northern-leaf-blight-660.JPG,northern-leaf-blight
495,northern-leaf-blight-494.JPG,northern-leaf-blight
2603,grey-leaf-spot-455.JPG,grey-leaf-spot
2178,grey-leaf-spot-30.JPG,grey-leaf-spot
89,northern-leaf-blight-88.JPG,northern-leaf-blight
2584,grey-leaf-spot-436.JPG,grey-leaf-spot
2181,grey-leaf-spot-33.JPG,grey-leaf-spot
437,northern-leaf-blight-436.JPG,northern-leaf-blight
3379,rust-718.JPG,rust
185,northern-leaf-blight-184.JPG,northern-leaf-blight
2414,grey-leaf-spot-266.JPG,grey-leaf-spot
866,northern-leaf-blight-865.JPG,northern-leaf-blight
2490,grey-leaf-spot-342.JPG,grey-leaf-spot
40,northern-leaf-blight-39.jpg,northern-leaf-blight
853,northern-leaf-blight-852.JPG,northern-leaf-blight
3773,rust-1112.JPG,rust
2437,grey-leaf-spot-289.JPG,grey-leaf-spot
559,northern-leaf-blight-558.jpg,northern-leaf-blight
2596,grey-leaf-spot-448.JPG,grey-leaf-spot
2187,grey-leaf-spot-39.JPG,grey-leaf-spot
3037,rust-376.JPG,rust
2646,grey-leaf-spot-498.JPG,grey-leaf-spot
2343,grey-leaf-spot-195.jpg,grey-leaf-spot
3799,rust-1138.JPG,rust
3088,rust-427.JPG,rust
3398,rust-737.JPG,rust
1901,healthy-915.jpg,healthy
2166,grey-leaf-spot-18.JPG,grey-leaf-spot
695,northern-leaf-blight-694.jpg,northern-leaf-blight
1196,healthy-210.jpg,healthy
938,northern-leaf-blight-937.JPG,northern-leaf-blight
1074,healthy-88.jpg,healthy
3844,rust-1183.JPG,rust
1125,healthy-139.jpg,healthy
1433,healthy-447.jpg,healthy
3817,rust-1156.JPG,rust
362,northern-leaf-blight-361.JPG,northern-leaf-blight
3685,rust-1024.JPG,rust
214,northern-leaf-blight-213.JPG,northern-leaf-blight
2879,rust-218.JPG,rust
3497,rust-836.JPG,rust
1956,healthy-970.jpg,healthy
1037,healthy-51.jpg,healthy
3196,rust-535.JPG,rust
