id,Image,Category
1872,healthy-886.JPG,healthy
2203,grey-leaf-spot-55.JPG,grey-leaf-spot
1583,healthy-597.jpg,healthy
3281,rust-620.JPG,rust
1142,healthy-156.jpg,healthy
2416,grey-leaf-spot-268.JPG,grey-leaf-spot
3518,rust-857.JPG,rust
718,northern-leaf-blight-717.JPG,northern-leaf-blight
276,northern-leaf-blight-275.JPG,northern-leaf-blight
2604,grey-leaf-spot-456.JPG,grey-leaf-spot
1415,healthy-429.jpg,healthy
3041,rust-380.JPG,rust
2285,grey-leaf-spot-137.JPG,grey-leaf-spot
443,northern-leaf-blight-442.JPG,northern-leaf-blight
3803,rust-1142.JPG,rust
450,northern-leaf-blight-449.JPG,northern-leaf-blight
255,northern-leaf-blight-254.JPG,northern-leaf-blight
3362,rust-701.JPG,rust
1099,healthy-113.jpg,healthy
466,northern-leaf-blight-465.jpg,northern-leaf-blight
2621,grey-leaf-spot-473.JPG,grey-leaf-spot
1515,healthy-529.jpg,healthy
3463,rust-802.JPG,rust
543,northern-leaf-blight-542.JPG,northern-leaf-blight
2155,grey-leaf-spot-7.jpg,grey-leaf-spot
3023,rust-362.JPG,rust
1437,healthy-451.jpg,healthy
2742,rust-81.JPG,rust
3669,rust-1008.JPG,rust
3099,rust-438.JPG,rust
216,northern-leaf-blight-215.jpg,northern-leaf-blight
2395,grey-leaf-spot-247.JPG,grey-leaf-spot
2466,grey-leaf-spot-318.jpg,grey-leaf-spot
1968,healthy-982.jpg,healthy
56,northern-leaf-blight-55.JPG,northern-leaf-blight
1434,healthy-448.jpg,healthy
2551,grey-leaf-spot-403.JPG,grey-leaf-spot
1888,healthy-902.jpg,healthy
2627,grey-leaf-spot-479.jpg,grey-leaf-spot
2153,grey-leaf-spot-5.JPG,grey-leaf-spot
3139,rust-478.JPG,rust
97,northern-leaf-blight-96.JPG,northern-leaf-blight
2519,grey-leaf-spot-371.jpg,grey-leaf-spot
1505,healthy-519.jpg,healthy
2568,grey-leaf-spot-420.JPG,grey-leaf-spot
793,northern-leaf-blight-792.JPG,northern-leaf-blight
2543,grey-leaf-spot-395.JPG,grey-leaf-spot
2717,rust-56.JPG,rust
2446,grey-leaf-spot-298.JPG,grey-leaf-spot
669,northern-leaf-blight-668.JPG,northern-leaf-blight
536,northern-leaf-blight-535.JPG,northern-leaf-blight
1769,healthy-783.jpg,healthy
2382,grey-leaf-spot-234.JPG,grey-leaf-spot
2242,grey-leaf-spot-94.JPG,grey-leaf-spot
961,northern-leaf-blight-960.JPG,northern-leaf-blight
586,northern-leaf-blight-585.JPG,northern-leaf-blight
1042,healthy-56.jpg,healthy
1195,healthy-209.JPG,healthy
313,northern-leaf-blight-312.JPG,northern-leaf-blight
3084,rust-423.JPG,rust
3846,rust-1185.JPG,rust
815,northern-leaf-blight-814.JPG,northern-leaf-blight
2150,grey-leaf-spot-2.JPG,grey-leaf-spot
1525,healthy-539.jpg,healthy
1964,healthy-978.jpg,healthy
3279,rust-618.JPG,rust
871,northern-leaf-blight-870.JPG,northern-leaf-blight
555,northern-leaf-blight-554.jpg,northern-leaf-blight
2859,rust-198.JPG,rust
68,northern-leaf-blight-67.JPG,northern-leaf-blight
3032,rust-371.JPG,rust
2305,grey-leaf-spot-157.JPG,grey-leaf-spot
2265,grey-leaf-spot-117.JPG,grey-leaf-spot
589,northern-leaf-blight-588.JPG,northern-leaf-blight
577,northern-leaf-blight-576.JPG,northern-leaf-blight
1520,healthy-534.jpg,healthy
3155,rust-494.JPG,rust
2230,grey-leaf-spot-82.JPG,grey-leaf-spot
900,northern-leaf-blight-899.JPG,northern-leaf-blight
3664,rust-1003.JPG,rust
2770,rust-109.JPG,rust
2148,grey-leaf-spot-0.JPG,grey-leaf-spot
3375,rust-714.JPG,rust
1774,healthy-788.jpg,healthy
1345,healthy-359.jpg,healthy
1069,healthy-83.jpg,healthy
2419,grey-leaf-spot-271.JPG,grey-leaf-spot
1087,healthy-101.jpg,healthy
3692,rust-1031.JPG,rust
138,northern-leaf-blight-137.JPG,northern-leaf-blight
2324,grey-leaf-spot-176.JPG,grey-leaf-spot
3210,rust-549.JPG,rust
2508,grey-leaf-spot-360.jpg,grey-leaf-spot
2468,grey-leaf-spot-320.jpg,grey-leaf-spot
3711,rust-1050.JPG,rust
3510,rust-849.JPG,rust
2397,grey-leaf-spot-249.JPG,grey-leaf-spot
61,northern-leaf-blight-60.jpg,northern-leaf-blight
1860,healthy-874.jpg,healthy
888,northern-leaf-blight-887.JPG,northern-leaf-blight
1994,healthy-1008.jpg,healthy
1806,healthy-820.jpg,healthy
494,northern-leaf-blight-493.JPG,northern-leaf-blight
1362,healthy-376.jpg,healthy
1284,healthy-298.jpg,healthy
1573,healthy-587.jpg,healthy
1518,healthy-532.jpg,healthy
1612,healthy-626.jpg,healthy
1787,healthy-801.jpg,healthy
2612,grey-leaf-spot-464.JPG,grey-leaf-spot
306,northern-leaf-blight-305.JPG,northern-leaf-blight
3407,rust-746.JPG,rust
2905,rust-244.JPG,rust
3474,rust-813.JPG,rust
487,northern-leaf-blight-486.JPG,northern-leaf-blight
2692,rust-31.JPG,rust
2262,grey-leaf-spot-114.JPG,grey-leaf-spot
3843,rust-1182.JPG,rust
2223,grey-leaf-spot-75.JPG,grey-leaf-spot
1035,healthy-49.jpg,healthy
446,northern-leaf-blight-445.JPG,northern-leaf-blight
480,northern-leaf-blight-479.JPG,northern-leaf-blight
2544,grey-leaf-spot-396.JPG,grey-leaf-spot
2500,grey-leaf-spot-352.JPG,grey-leaf-spot
67,northern-leaf-blight-66.jpg,northern-leaf-blight
3274,rust-613.JPG,rust
1539,healthy-553.jpg,healthy
3194,rust-533.JPG,rust
